Source,Target,Weight,Type
0,1,0.036033168488,1
0,2,0.0078750460553,-1
0,3,0.19202901209,1
0,4,0.019735724571,-1
0,5,0.044104135303,-1
0,6,0.0093370889461,-1
0,7,0.075161382706,1
0,8,0.12210697898,1
0,9,0.090257703941,1
0,10,0.0028421802799,1
0,11,0.045859247109,-1
0,12,0.015076015414,1
0,13,0.14702364402,1
0,14,0.13898501385,1
0,15,0.0081851324635,-1
0,16,0.1790839075,1
0,17,0.063797570621,1
0,18,0.024455931284,1
0,19,0.023118132434,-1
0,20,0.032319993067,-1
0,21,0.10534852584,1
0,22,0.070098258632,1
0,23,0.0071544456231,1
0,24,0.17239857124,1
0,25,0.14286804738,-1
0,26,0.17750850952,1
0,27,0.0017766005236,-1
0,28,0.1047478425,-1
0,29,0.017763807662,-1
0,30,0.093717510974,-1
0,31,0.11539196945,-1
0,32,0.0006972086316,1
0,33,0.029305810369,-1
0,34,0.00013308485073,1
0,35,0.016696174246,-1
0,36,0.004404320838,-1
0,37,0.045066988223,-1
1,2,0.044570949129,1
1,3,0.055612103526,1
1,4,0.1055133546,1
1,5,0.11818692494,1
1,6,0.0065290328396,1
1,7,0.017752959667,1
1,8,0.02594024483,1
1,9,0.019969852201,-1
1,10,0.11123939837,1
1,11,0.15526324297,-1
1,12,0.11129307829,-1
1,13,0.04946420845,-1
1,14,0.038239559901,1
1,15,0.071075399663,1
1,16,0.048117925311,1
1,17,0.15394430553,1
1,18,0.0051251664048,1
1,19,0.089933647122,1
1,20,0.022517604576,-1
1,21,0.064640219655,1
1,22,0.066061280943,1
1,23,0.0090806161397,-1
1,24,0.088195459263,-1
1,25,0.0055059170098,-1
1,26,0.17210529514,1
1,27,0.084711303659,-1
1,28,0.066472500609,-1
1,29,0.012120954634,1
1,30,0.13175737909,1
1,31,0.020026336132,1
1,32,0.10987274739,-1
1,33,0.089376173445,-1
1,34,0.083202998941,-1
1,35,0.070517409456,-1
1,36,0.0826916715,-1
1,37,0.089497475178,-1
2,3,0.068250630401,1
2,4,0.31146874887,1
2,5,0.010406961507,1
2,6,0.052720488806,1
2,7,0.031036107211,1
2,8,0.033704841151,1
2,9,0.029568198745,-1
2,10,0.084213247881,1
2,11,0.12614992353,-1
2,12,0.086714856623,-1
2,13,0.002288566788,-1
2,14,0.012694929238,1
2,15,0.12104430527,1
2,16,0.07013397222,1
2,17,0.17471591812,1
2,18,0.0032828369493,1
2,19,0.10912152236,1
2,20,0.0064431286639,-1
2,21,0.26753970668,1
2,22,0.056358904895,-1
2,23,0.031581680458,-1
2,24,0.096335314088,1
2,25,0.041041039677,-1
2,26,0.057381281162,1
2,27,0.020251573785,1
2,28,0.15378554435,-1
2,29,0.01706495169,-1
2,30,0.02282625238,1
2,31,0.0457041089,-1
2,32,0.094499979351,-1
2,33,0.064014725518,-1
2,34,0.066674198206,-1
2,35,0.077134534988,-1
2,36,0.095878705284,-1
2,37,0.0095057576079,1
3,4,0.18025903932,1
3,5,0.022740127389,-1
3,6,0.018284542335,-1
3,7,0.20652972485,1
3,8,0.1397292659,1
3,9,0.12804808764,1
3,10,0.039979454286,1
3,11,0.028868101317,-1
3,12,0.01101165468,-1
3,13,0.082779681657,1
3,14,0.10973553525,1
3,15,0.0057564338062,-1
3,16,0.045446115112,1
3,17,0.00063707626495,1
3,18,0.033664859366,1
3,19,0.0099299526883,-1
3,20,0.067315941351,-1
3,21,0.058430708134,1
3,22,0.046799227429,-1
3,23,0.055300165994,-1
3,24,0.13049917374,1
3,25,0.076859499448,-1
3,26,0.02578576234,1
3,27,0.066444925775,1
3,28,0.031580282629,-1
3,29,0.037547761786,1
3,30,0.00948354355,1
3,31,0.070628318897,-1
3,32,0.040568726525,-1
3,33,0.057717161311,-1
3,34,0.045426035053,-1
3,35,0.029409758299,-1
3,36,0.064347733887,-1
3,37,0.033995944792,-1
4,5,0.072361422981,1
4,6,0.025611581665,-1
4,7,0.032325119376,1
4,8,0.0071588996348,1
4,9,0.0386997876,-1
4,10,0.10930623395,1
4,11,0.11786112425,-1
4,12,0.021542617164,-1
4,13,0.0050360446046,1
4,14,0.018879448613,-1
4,15,0.085806611115,1
4,16,0.040128476588,1
4,17,0.140758857,1
4,18,0.11665091923,-1
4,19,0.0066009341861,1
4,20,0.0478117949,-1
4,21,0.14545434431,1
4,22,0.0038553419173,1
4,23,0.032017246555,-1
4,24,0.018393937721,1
4,25,0.063454863178,-1
4,26,0.097777865385,1
4,27,0.00073024974154,1
4,28,0.096631504717,-1
4,29,0.17345548287,-1
4,30,0.021584805855,-1
4,31,0.045541682677,1
4,32,0.080070053211,-1
4,33,0.081482812427,-1
4,34,0.08006388544,-1
4,35,0.077230032505,-1
4,36,0.076550227777,-1
4,37,0.10348209065,1
5,6,0.019457053693,-1
5,7,0.014756543528,1
5,8,0.049019114237,1
5,9,0.0019325143349,1
5,10,0.023460742328,1
5,11,0.033216679734,-1
5,12,0.034733380985,-1
5,13,0.072730977637,-1
5,14,0.015606726147,-1
5,15,0.07896195145,1
5,16,0.0026262953591,-1
5,17,0.037073944978,1
5,18,0.041089393997,1
5,19,0.0070517928585,1
5,20,0.03647858017,1
5,21,0.0013342838768,-1
5,22,0.046799989445,1
5,23,0.032519285556,1
5,24,0.012987433456,-1
5,25,0.029925411223,1
5,26,0.013622874689,1
5,27,0.0045455863941,1
5,28,0.076363649121,-1
5,29,0.0031271922238,1
5,30,0.025251429553,1
5,31,0.10713456333,1
5,32,0.0012857090704,1
5,33,0.00086930764256,1
5,34,0.006992644779,1
5,35,0.0042052424499,1
5,36,0.0069470081358,1
5,37,0.00092903346002,1
6,7,0.07184460768,1
6,8,0.057370866088,1
6,9,0.011475941758,1
6,10,0.058047141648,1
6,11,0.015323870517,-1
6,12,0.096230135937,-1
6,13,0.0097768153184,1
6,14,0.013050895956,-1
6,15,0.0053657451589,-1
6,16,0.013732775382,1
6,17,0.0013690070026,-1
6,18,0.037873299921,1
6,19,0.011751947246,1
6,20,0.0018850712486,1
6,21,0.0026290644599,1
6,22,0.010186808685,-1
6,23,0.015160373062,1
6,24,0.0015541548817,1
6,25,0.015082156883,-1
6,26,0.0050979820666,1
6,27,0.0022062787169,-1
6,28,0.0081790576494,1
6,29,0.029886375861,1
6,30,0.018476989297,1
6,31,0.010855684999,-1
6,32,0.0074457897039,1
6,33,0.006855824448,1
6,34,0.026809823575,1
6,35,0.0075644791764,-1
6,36,0.00081424644489,1
6,37,0.019496063535,-1
7,8,0.23824314815,1
7,9,0.15227891379,1
7,10,0.11983761105,1
7,11,0.014220867309,-1
7,12,0.0061903462061,1
7,13,0.033180935114,1
7,14,0.036500583015,1
7,15,0.028037814787,-1
7,16,0.063278859299,1
7,17,0.0023515082414,-1
7,18,0.001648380092,-1
7,19,0.01267656748,-1
7,20,0.017626098255,-1
7,21,0.0050732148369,-1
7,22,0.041837471585,-1
7,23,0.045452619736,-1
7,24,0.044854482172,1
7,25,0.0099847420006,-1
7,26,0.032041283952,-1
7,27,0.0062180260972,-1
7,28,0.0058476688672,1
7,29,0.0087078159173,-1
7,30,0.083682606392,-1
7,31,0.053959131458,-1
7,32,0.0034726343982,1
7,33,0.0047851200571,-1
7,34,0.014452979748,1
7,35,0.0043070420603,1
7,36,0.001502826401,-1
7,37,0.020766194326,1
8,9,0.15523689657,1
8,10,0.039096502116,1
8,11,0.0052805474511,-1
8,12,0.053050020591,1
8,13,0.02664052916,1
8,14,0.070094426415,1
8,15,0.0031101693977,-1
8,16,0.06342041136,1
8,17,0.0019236737275,-1
8,18,0.025211264682,1
8,19,0.01602796593,-1
8,20,0.003320675415,-1
8,21,0.010262186555,-1
8,22,6.6081066595e-06,-1
8,23,0.0053790194181,1
8,24,0.076315391055,1
8,25,0.010640770592,1
8,26,0.0249046874,-1
8,27,0.001026081055,1
8,28,0.028288939735,-1
8,29,0.0043356044796,-1
8,30,0.051836683465,-1
8,31,0.019841662523,-1
8,32,0.03662724095,1
8,33,0.03457735741,1
8,34,0.026322367856,1
8,35,0.016300645467,1
8,36,0.032583171077,1
8,37,0.049242283945,1
9,10,0.11174722296,1
9,11,0.010717177011,-1
9,12,0.0075317362787,1
9,13,0.093710223325,1
9,14,0.071781170457,1
9,15,0.010987261019,1
9,16,0.069281645791,1
9,17,0.0041545926476,1
9,18,0.027823013774,1
9,19,0.0052132695824,1
9,20,0.0010480614959,1
9,21,0.031695894104,-1
9,22,0.0076672947768,-1
9,23,0.0020454476524,-1
9,24,0.028999867793,1
9,25,0.012938725819,1
9,26,0.0037065358086,1
9,27,0.02940631886,1
9,28,0.0064125094108,-1
9,29,0.00051199155832,1
9,30,0.00016468532476,-1
9,31,0.027920063076,-1
9,32,0.0039804995243,-1
9,33,0.00046446436718,1
9,34,0.019920438568,1
9,35,0.0039545055448,1
9,36,0.0052543616487,-1
9,37,0.0040218518939,1
10,11,0.22653120965,-1
10,12,0.19316802758,-1
10,13,0.044713364812,1
10,14,0.01540132533,-1
10,15,0.099760696901,1
10,16,0.046505431628,1
10,17,0.097098747893,1
10,18,0.069326982012,-1
10,19,0.013643964762,1
10,20,0.094856903641,-1
10,21,0.0430087278,1
10,22,0.04341191454,-1
10,23,0.058435632333,-1
10,24,0.032922864989,1
10,25,0.07996047486,-1
10,26,0.15128111037,1
10,27,0.0043989381506,1
10,28,0.13025674018,-1
10,29,0.074860294439,-1
10,30,0.00042495663784,1
10,31,0.048840435593,-1
10,32,0.060897994006,-1
10,33,0.092994763302,-1
10,34,0.063375293231,-1
10,35,0.076002303043,-1
10,36,0.089848333155,-1
10,37,0.023752156291,1
11,12,0.028887176278,1
11,13,0.068868868072,-1
11,14,0.014138401225,-1
11,15,0.10356435318,-1
11,16,0.023020775203,-1
11,17,0.10792515314,-1
11,18,0.016091772527,1
11,19,0.095237093188,-1
11,20,0.036877937712,1
11,21,0.080154703631,-1
11,22,0.014280879706,-1
11,23,0.028719872358,1
11,24,0.031014760713,1
11,25,0.00055305082949,-1
11,26,0.06268128559,-1
11,27,0.011499942469,1
11,28,0.099225774166,1
11,29,0.0056857799485,1
11,30,0.00026012552511,-1
11,31,0.018680376481,1
11,32,0.041041401087,1
11,33,0.043233217412,1
11,34,0.013049711214,1
11,35,0.026216540451,1
11,36,0.039877606183,1
11,37,0.042843142258,1
12,13,0.091463279652,-1
12,14,0.00067684976738,1
12,15,0.073779534796,-1
12,16,0.063049620988,-1
12,17,0.10322257043,-1
12,18,0.0086322397863,-1
12,19,0.096756464676,-1
12,20,0.010067943606,1
12,21,0.079827524242,-1
12,22,0.0014969594237,1
12,23,0.04508753553,-1
12,24,0.027415659364,-1
12,25,0.011066693443,1
12,26,0.14060387905,-1
12,27,0.0059723341603,1
12,28,0.17553321988,1
12,29,0.0034262960289,-1
12,30,0.045912255836,-1
12,31,0.071380611626,1
12,32,0.11342878043,1
12,33,0.082759066333,1
12,34,0.11326885283,1
12,35,0.12308253571,1
12,36,0.11491721829,1
12,37,0.035556520845,-1
13,14,0.14838730417,1
13,15,0.050704496617,1
13,16,0.16516697486,1
13,17,0.058543810092,1
13,18,0.071875751269,1
13,19,0.050474135849,1
13,20,0.082799791561,1
13,21,0.00061277337914,1
13,22,0.034453437717,1
13,23,0.077513869219,1
13,24,0.10915046708,1
13,25,0.018123221814,1
13,26,0.025612248509,1
13,27,0.09511067399,1
13,28,0.064168453114,-1
13,29,0.026430495667,1
13,30,0.059599244523,-1
13,31,0.12614944317,-1
13,32,0.028860262261,-1
13,33,0.029014945605,-1
13,34,0.05962280827,-1
13,35,0.069317957758,-1
13,36,0.029891512453,-1
13,37,0.029756768923,-1
14,15,0.11098008005,1
14,16,0.23717311333,1
14,17,0.14641594507,1
14,18,0.094852675966,1
14,19,0.09607111343,1
14,20,0.091184135818,1
14,21,0.057231125025,1
14,22,0.073856368729,1
14,23,0.078467377465,1
14,24,0.11734695472,1
14,25,0.047651280061,1
14,26,0.043806248092,1
14,27,0.13266343834,1
14,28,0.043395751386,-1
14,29,0.095748303772,1
14,30,0.028597690485,-1
14,31,0.11820954145,-1
14,32,0.047810638852,-1
14,33,0.018351514109,-1
14,34,0.048868854568,-1
14,35,0.027933317806,-1
14,36,0.018783275416,-1
14,37,0.016486007977,-1
15,16,0.14598726279,1
15,17,0.19198617764,1
15,18,0.064716680224,1
15,19,0.073105115074,1
15,20,0.0051379665236,-1
15,21,0.12849856577,1
15,22,0.0020029976544,-1
15,23,0.0035666400415,-1
15,24,0.037069574722,1
15,25,0.0014664481513,-1
15,26,0.085668750386,1
15,27,0.13304155234,1
15,28,0.10235041145,-1
15,29,0.02350777356,1
15,30,0.0029143043129,-1
15,31,0.030664813847,-1
15,32,0.026123289899,-1
15,33,0.02724023802,-1
15,34,0.028106480441,-1
15,35,0.068050366448,-1
15,36,0.05730255394,-1
15,37,0.028584655073,-1
16,17,0.17439977756,1
16,18,0.083644518599,1
16,19,0.013452388545,-1
16,20,0.10581998723,1
16,21,0.11389570596,1
16,22,0.0017273258696,-1
16,23,0.14327475331,1
16,24,0.18971439357,1
16,25,0.015105068885,1
16,26,0.10683008748,1
16,27,0.16428016823,1
16,28,0.098189807378,-1
16,29,0.02951935372,1
16,30,0.047577109127,-1
16,31,0.16412328099,-1
16,32,0.029155143452,-1
16,33,0.059668407885,-1
16,34,0.029788992307,-1
16,35,0.039640285958,-1
16,36,0.060498807435,-1
16,37,0.0034434450465,-1
17,18,0.019224856873,-1
17,19,0.093449888333,1
17,20,0.0043226439252,-1
17,21,0.17595129633,1
17,22,0.0033816597378,1
17,23,0.0023038196915,-1
17,24,0.062977757565,1
17,25,0.021198647777,-1
17,26,0.14960637159,1
17,27,0.043733782802,1
17,28,0.15470115132,-1
17,29,0.0019849812235,-1
17,30,0.0027426268138,1
17,31,0.087484529798,-1
17,32,0.071775312925,-1
17,33,0.070852490934,-1
17,34,0.071104742565,-1
17,35,0.081037261231,-1
17,36,0.072524930207,-1
17,37,0.071640602103,-1
18,19,0.06061585434,1
18,20,0.14084545407,1
18,21,0.015825540469,-1
18,22,0.00087062986422,1
18,23,0.13257002285,1
18,24,0.014694607625,1
18,25,0.15615895441,1
18,26,0.10177786913,-1
18,27,0.11465653492,1
18,28,0.010863403173,1
18,29,0.24559861257,1
18,30,0.009722314369,-1
18,31,0.014009063016,1
18,32,0.037284981499,1
18,33,0.030344074405,1
18,34,0.036710182219,1
18,35,0.02028146329,1
18,36,0.031414865792,1
18,37,0.046370792539,1
19,20,0.0056292084421,1
19,21,0.10311312234,1
19,22,0.1312246735,1
19,23,0.00098740951081,1
19,24,0.0075974034687,-1
19,25,0.022583548178,-1
19,26,0.036425989627,1
19,27,6.5425683208e-05,1
19,28,0.067406439041,-1
19,29,0.070642308667,1
19,30,0.05061207702,1
19,31,0.004932845983,-1
19,32,0.058250980494,-1
19,33,0.021994639244,-1
19,34,0.057960099549,-1
19,35,0.070862326006,-1
19,36,0.027265320282,-1
19,37,0.024480131018,-1
20,21,0.010040397136,1
20,22,0.053855566852,1
20,23,0.22722072066,1
20,24,0.0072864393968,1
20,25,0.22342743754,1
20,26,0.0346019,-1
20,27,0.077304093195,1
20,28,0.058252850628,1
20,29,0.12752177227,1
20,30,0.050719321359,-1
20,31,0.072856913029,-1
20,32,0.01486226707,1
20,33,0.016523806715,1
20,34,0.015045375755,1
20,35,0.0062544556978,1
20,36,0.015637797325,1
20,37,0.029766709681,1
21,22,0.014311216004,-1
21,23,0.01488979236,-1
21,24,0.17622026437,1
21,25,0.085954927708,-1
21,26,0.086776696142,1
21,27,0.021317080647,-1
21,28,0.20387310389,-1
21,29,0.037706122573,-1
21,30,0.00068369905681,1
21,31,0.034471379642,-1
21,32,0.074083964209,-1
21,33,0.074404696017,-1
21,34,0.044302687235,-1
21,35,0.054290676142,-1
21,36,0.075121109153,-1
21,37,0.075033169228,-1
22,23,0.04776036556,1
22,24,0.055584501928,-1
22,25,0.0034796325997,-1
22,26,0.076676940239,1
22,27,0.029156722247,-1
22,28,0.027324886366,1
22,29,0.0025386026203,-1
22,30,0.004357812424,1
22,31,0.027720338906,1
22,32,0.0055855694518,-1
22,33,0.0070172259107,1
22,34,0.0038470825633,-1
22,35,0.0075265484665,1
22,36,0.0052108203696,-1
22,37,0.016619309997,1
23,24,0.088690080104,1
23,25,0.1577043292,1
23,26,0.021542050293,-1
23,27,0.043786522982,1
23,28,0.00085610299502,1
23,29,0.09597384698,1
23,30,0.0031650698527,-1
23,31,0.016174053728,-1
23,32,0.012187705925,1
23,33,0.0034721062524,-1
23,34,0.0034492042963,-1
23,35,0.013866333161,-1
23,36,0.0014046892235,1
23,37,0.0016400049238,1
24,25,0.037418682376,-1
24,26,0.024600687522,1
24,27,0.093186950703,1
24,28,0.12298314505,-1
24,29,0.023930262177,1
24,30,0.075371346943,-1
24,31,0.15010412572,-1
24,32,0.047927711063,-1
24,33,0.01865691925,-1
24,34,0.018240527017,-1
24,35,0.028119262349,-1
24,36,0.01891163369,-1
24,37,0.044025259531,-1
25,26,0.099743983313,-1
25,27,0.048258209363,1
25,28,0.11211080017,1
25,29,0.11334890161,1
25,30,0.02292052541,-1
25,31,0.008741726245,-1
25,32,0.035679860365,1
25,33,0.035112857809,1
25,34,0.0051254913083,1
25,35,0.014567233711,1
25,36,0.0056332928021,1
25,37,0.0040019162153,1
26,27,0.0081452212215,1
26,28,0.11089461868,-1
26,29,0.069242604715,-1
26,30,0.066389634364,1
26,31,0.090274894929,-1
26,32,0.083511601657,-1
26,33,0.084450492292,-1
26,34,0.11485039647,-1
26,35,0.10311059231,-1
26,36,0.085385871648,-1
26,37,0.042974573452,1
27,28,0.0042997974084,1
27,29,0.16042820504,1
27,30,0.0077594426265,1
27,31,0.13209750639,-1
27,32,0.0083506589015,-1
27,33,0.00013797094579,-1
27,34,0.011008952179,-1
27,35,0.011328532024,1
27,36,0.010428930092,-1
27,37,0.0098878986738,-1
28,29,0.016210996839,1
28,30,0.033130329259,1
28,31,0.063438971727,1
28,32,0.063400961869,1
28,33,0.063606284363,1
28,34,0.063933288491,1
28,35,0.1047756439,1
28,36,0.094601284533,1
28,37,0.10710670565,-1
29,30,0.0005534994529,1
29,31,0.0050655775574,-1
29,32,0.017949942421,1
29,33,0.017505400279,1
29,34,0.012443400823,1
29,35,0.00096746839397,1
29,36,0.018173478721,1
29,37,0.01678710942,1
30,31,0.088423017253,1
30,32,0.008897054451,1
30,33,0.015192411836,-1
30,34,0.010549219621,-1
30,35,5.5144549282e-05,1
30,36,0.007887482532,1
30,37,0.05474963393,1
31,32,0.087734873406,1
31,33,0.088677118889,1
31,34,0.057061847454,1
31,35,0.069177059067,1
31,36,0.058667009222,1
31,37,0.057250577113,1
32,33,4.7831072154e-05,-1
32,34,3.91073677e-05,-1
32,35,0.019522262636,-1
32,36,0.0013972503565,-1
32,37,0.011039675758,-1
33,34,0.088652127898,-1
33,35,0.072013144838,-1
33,36,0.090263580351,-1
33,37,0.088599358242,-1
34,35,0.077047100913,-1
34,36,0.065483672521,-1
34,37,0.010918588133,1
35,36,0.034076117969,-1
35,37,0.062346445886,-1
36,37,0.10028588058,1
38,0,0,-1
38,1,0,-1
38,2,0,-1
38,3,0,-1
38,4,0,-1
38,5,0,-1
38,6,0,-1
38,7,0,-1
38,8,0,-1
38,9,0,-1
38,10,0,-1
38,11,0,-1
38,12,0,-1
38,13,0,-1
38,14,0,-1
38,15,0,-1
38,16,0,-1
38,17,0,-1
38,18,0,-1
38,19,0,-1
38,20,0,-1
38,21,0,-1
38,22,0,-1
38,23,0,-1
38,24,0,-1
38,25,0,-1
38,26,0,-1
38,27,0,-1
38,28,0,-1
38,29,0,-1
38,30,0,-1
38,31,0,-1
38,32,0,-1
38,33,0,-1
38,34,0,-1
38,35,0,-1
38,36,0,-1
38,37,0,-1
38,38,0,-1
38,39,0,-1
39,0,0,-1
39,1,0,-1
39,2,0,-1
39,3,0,-1
39,4,0,-1
39,5,0,-1
39,6,0,-1
39,7,0,-1
39,8,0,-1
39,9,0,-1
39,10,0,-1
39,11,0,-1
39,12,0,-1
39,13,0,-1
39,14,0,-1
39,15,0,-1
39,16,0,-1
39,17,0,-1
39,18,0,-1
39,19,0,-1
39,20,0,-1
39,21,0,-1
39,22,0,-1
39,23,0,-1
39,24,0,-1
39,25,0,-1
39,26,0,-1
39,27,0,-1
39,28,0,-1
39,29,0,-1
39,30,0,-1
39,31,0,-1
39,32,0,-1
39,33,0,-1
39,34,0,-1
39,35,0,-1
39,36,0,-1
39,37,0,-1
39,38,0,-1
39,39,0,-1
