Source,Target,Weight,Flag
0,1,0.10634179239,1
0,2,0.0026211505046,-1
0,3,0.015288547137,1
0,4,0.027427098303,1
0,5,0.020450917946,1
0,6,0.011854377521,1
0,7,0.014121118778,1
0,8,0.00027243721719,1
0,9,0.00028970440974,1
0,10,0.00026257157322,-1
0,11,0.004442405784,1
0,12,0.054942880616,1
0,13,0.031620306499,1
0,14,0.032447213056,1
0,15,0.0010953161685,1
0,16,0.03310875485,1
0,17,0.017682700981,-1
0,18,0.012445998243,1
0,19,0.024071176039,-1
0,20,0.034800773497,1
0,21,0.017252915335,-1
0,22,0.036124555344,1
0,23,0.014260894995,1
0,24,0.035669330361,1
0,25,0.0066149344507,-1
0,26,0.029597462099,1
0,27,0.04898530697,1
0,28,0.014244618856,1
0,29,0.0099257375662,1
0,30,0.054320405953,-1
0,31,0.037919008941,-1
0,32,0.011814771463,1
0,33,0.011824703112,1
0,34,0.011789893084,1
0,35,0.011863841112,1
0,36,0.011884162211,1
0,37,0.011829119216,1
0,38,0.012360907931,1
0,39,0.012360011314,1
0,40,0.01229194813,1
0,41,0.011855116974,1
0,42,0.011808286217,1
1,2,0.043227741298,1
1,3,0.059848232035,1
1,4,0.042571668028,1
1,5,0.012836517787,1
1,6,0.0025777652591,1
1,7,0.050240201255,1
1,8,0.00026254503196,-1
1,9,0.00023513820972,-1
1,10,0.00029440819556,1
1,11,0.014233863707,1
1,12,0.037243845833,1
1,13,0.051832472346,1
1,14,0.048683843622,1
1,15,0.015198066839,1
1,16,0.04946780063,1
1,17,0.0043797803497,-1
1,18,0.035556443846,1
1,19,0.004528763089,-1
1,20,0.04539229084,1
1,21,0.027203487655,1
1,22,0.016888937371,-1
1,23,0.043751519078,1
1,24,0.058936461798,1
1,25,0.028349034928,1
1,26,0.052622930155,-1
1,27,0.044346647331,1
1,28,0.0028202690638,1
1,29,0.0079344771637,1
1,30,0.059005044218,-1
1,31,0.024113831706,-1
1,32,0.016494779519,1
1,33,0.016420975904,1
1,34,0.016973369191,1
1,35,0.016890046053,1
1,36,0.016364179238,1
1,37,0.01688724791,1
1,38,0.016432130915,1
1,39,0.016852653155,1
1,40,0.016718299107,1
1,41,0.016404393514,1
1,42,0.00031385939622,1
2,3,0.0809429697,1
2,4,0.056707007691,1
2,5,0.11531755645,1
2,6,0.017679540238,1
2,7,0.024015300929,-1
2,8,0.00019285193757,1
2,9,0.00030078550657,-1
2,10,0.00025008303317,1
2,11,0.0050499333283,-1
2,12,0.0053277035541,1
2,13,0.036750395512,1
2,14,0.026526560463,1
2,15,0.021502934357,-1
2,16,0.00028791657695,-1
2,17,0.049532774198,-1
2,18,0.087812106311,1
2,19,0.010249602142,-1
2,20,0.092882134774,1
2,21,0.079442389063,-1
2,22,0.0037847963621,1
2,23,0.09394361887,1
2,24,0.028268806795,-1
2,25,0.13664488929,1
2,26,0.079519143281,-1
2,27,0.040421393592,1
2,28,0.070334551263,1
2,29,0.077472230343,1
2,30,0.0089805063871,-1
2,31,0.0065435255677,1
2,32,0.036870266523,1
2,33,0.03682244606,1
2,34,0.036321501083,1
2,35,0.036816564272,1
2,36,0.036856359057,1
2,37,0.036414188331,1
2,38,0.036888358391,1
2,39,0.036950148004,1
2,40,0.036367063538,1
2,41,0.036480035183,1
2,42,0.036300608655,1
3,4,0.1338407164,1
3,5,0.02031170715,-1
3,6,0.0028338564612,-1
3,7,0.042241291103,-1
3,8,0.00023485488375,1
3,9,0.00023289615666,-1
3,10,0.00026951054936,1
3,11,0.024788993687,-1
3,12,0.060645816712,1
3,13,0.037568768624,-1
3,14,0.046163080652,-1
3,15,0.086424702824,-1
3,16,0.0500858966,-1
3,17,0.085774662756,-1
3,18,0.031364998223,1
3,19,0.068150096254,-1
3,20,0.01743922395,1
3,21,0.075110828268,-1
3,22,0.0079173839446,-1
3,23,0.042941972868,1
3,24,0.029667510607,-1
3,25,0.04991977874,1
3,26,0.12239401854,-1
3,27,0.050169373661,-1
3,28,0.088388623231,1
3,29,0.006177879956,1
3,30,0.027614146402,-1
3,31,0.077400251318,1
3,32,0.090973940723,1
3,33,0.090991420716,1
3,34,0.091556430429,1
3,35,0.091132291512,1
3,36,0.091514371162,1
3,37,0.091474374197,1
3,38,0.090949632986,1
3,39,0.09147342557,1
3,40,0.09147499548,1
3,41,0.091474356924,1
3,42,0.00022945567409,-1
4,5,0.059092241685,-1
4,6,0.00041133665548,-1
4,7,0.057067605785,-1
4,8,0.00014886201749,1
4,9,0.0002341223795,1
4,10,0.00029117502054,1
4,11,0.029623205837,-1
4,12,0.064774736079,1
4,13,0.028303992876,-1
4,14,0.037704509161,-1
4,15,0.055962680244,-1
4,16,0.038338860559,-1
4,17,0.085908703543,-1
4,18,0.050194670141,1
4,19,0.058850822176,-1
4,20,0.015154211765,1
4,21,0.070189905403,-1
4,22,0.0085337334928,-1
4,23,0.0064507870082,1
4,24,0.037945111606,-1
4,25,0.044877704745,1
4,26,0.08521566611,-1
4,27,0.0068939288691,-1
4,28,0.11229392027,1
4,29,0.025045124237,1
4,30,0.036549055876,1
4,31,0.066951183357,1
4,32,0.090106251295,1
4,33,0.090161235163,1
4,34,0.089709427588,1
4,35,0.08970612399,1
4,36,0.089615815724,1
4,37,0.08960524195,1
4,38,0.089510255275,1
4,39,0.089567003889,1
4,40,0.089569727131,1
4,41,0.090086157046,1
4,42,0.089927378869,1
5,6,0.069729544671,1
5,7,0.07901141874,1
5,8,3.2602053692e-06,1
5,9,0.0002232617447,-1
5,10,0.00027891765211,-1
5,11,0.007396784989,1
5,12,0.049991260899,-1
5,13,0.081920760767,1
5,14,0.10007930181,1
5,15,0.021646040393,1
5,16,0.089809819493,1
5,17,0.038809430914,1
5,18,0.08305104164,1
5,19,0.028730027097,1
5,20,0.11170293486,1
5,21,0.00093283563076,-1
5,22,0.044559732372,1
5,23,0.097805005328,1
5,24,0.044246312273,1
5,25,0.093851061674,1
5,26,0.022603197611,1
5,27,0.058450157439,1
5,28,0.010219518632,-1
5,29,0.081540083688,1
5,30,0.026142155822,-1
5,31,0.068306957535,-1
5,32,0.03619352127,-1
5,33,0.036730360449,-1
5,34,0.036167718045,-1
5,35,0.036733150426,-1
5,36,0.036279105786,-1
5,37,0.036135493993,-1
5,38,0.036565843566,-1
5,39,0.036634357396,-1
5,40,0.036216589644,-1
5,41,0.036149047759,-1
5,42,0.00025244167157,-1
6,7,0.0071903193163,1
6,8,0.00030258910105,-1
6,9,0.0001865031112,-1
6,10,0.00031467232301,-1
6,11,0.011701122821,-1
6,12,0.0022709819943,-1
6,13,0.010613047309,-1
6,14,0.0034644429112,1
6,15,0.011594290252,-1
6,16,0.0028802856394,-1
6,17,0.0056620713425,-1
6,18,0.025148927327,1
6,19,0.0099607885561,1
6,20,0.037771554024,1
6,21,0.0052161345158,-1
6,22,0.029570722776,1
6,23,0.025683528636,1
6,24,0.018158018396,-1
6,25,0.021946315517,1
6,26,0.010454311836,-1
6,27,0.00038618121375,-1
6,28,0.016222767732,1
6,29,0.026901280286,1
6,30,0.0020414017066,1
6,31,0.013788993681,1
6,32,0.0067536270741,1
6,33,0.0062589124744,1
6,34,0.0067743794164,1
6,35,0.0062217828555,1
6,36,0.0066294379808,1
6,37,0.0062529807155,1
6,38,0.0067000873046,1
6,39,0.0062497619974,1
6,40,0.0061556877261,1
6,41,0.0067475303463,1
6,42,0.0067595960061,1
7,8,0.00026420927751,-1
7,9,0.00024762158833,1
7,10,0.00019253964484,-1
7,11,0.028938108579,1
7,12,0.016272447194,-1
7,13,0.065695704943,1
7,14,0.075419126378,1
7,15,0.020659109261,1
7,16,0.077047421952,1
7,17,0.047814364769,1
7,18,0.015751336992,1
7,19,0.03005587938,1
7,20,0.0096663160857,1
7,21,0.063975741686,1
7,22,0.0010208449991,-1
7,23,0.015432468937,1
7,24,0.091331769274,1
7,25,0.018245037814,-1
7,26,0.030606079563,1
7,27,0.032328645163,1
7,28,0.047011895368,-1
7,29,0.013686294846,1
7,30,0.035327788851,-1
7,31,0.071361852471,-1
7,32,0.029505700931,-1
7,33,0.030092249843,-1
7,34,0.029903322947,-1
7,35,0.030142172602,-1
7,36,0.029523379807,-1
7,37,0.030050506791,-1
7,38,0.029482158476,-1
7,39,0.030115186221,-1
7,40,0.029491024377,-1
7,41,0.029737841464,-1
7,42,0.00025023151017,1
8,9,0.00016731578726,1
8,10,0.00028854206235,1
8,11,0.012878336226,-1
8,12,0.0036611010057,-1
8,13,0.00039631486794,1
8,14,0.00046097912833,1
8,15,0.00038678368235,1
8,16,0.00042819801759,1
8,17,0.00049189769251,1
8,18,0.00018755455513,-1
8,19,0.00037568719801,1
8,20,0.0002095723704,-1
8,21,0.00023576918766,-1
8,22,0.00021578778665,1
8,23,0.00032387225313,1
8,24,0.00011578426604,-1
8,25,0.00026781052048,-1
8,26,0.00019678592923,-1
8,27,0.0002434916144,-1
8,28,0.00013983256581,1
8,29,0.00018944601432,-1
8,30,0.00032794051236,-1
8,31,0.00030432027017,-1
8,32,0.00015191083585,1
8,33,0.00025502194847,-1
8,34,0.00031728533416,-1
8,35,0.00022247198501,-1
8,36,0.00029161498585,1
8,37,0.00024115434734,1
8,38,0.00030593957666,1
8,39,0.0003327962883,-1
8,40,0.00029610594793,1
8,41,0.00021470224848,1
8,42,0.00018210433682,-1
9,10,0.00019593050911,-1
9,11,0.015488953206,-1
9,12,0.0051021915534,-1
9,13,0.00053417705027,1
9,14,6.7520396153e-05,-1
9,15,0.00053997087781,1
9,16,0.00010649417958,1
9,17,0.00051404389808,1
9,18,4.4729246073e-06,1
9,19,0.00012794233716,-1
9,20,7.0242666995e-05,-1
9,21,0.00020521971407,-1
9,22,0.00028334519422,1
9,23,0.00020125417269,-1
9,24,0.0002039866425,-1
9,25,0.00035110013591,1
9,26,0.000231861301,-1
9,27,0.00016169522035,-1
9,28,0.00016038316422,-1
9,29,0.00028101808156,1
9,30,0.0003215238766,-1
9,31,0.00023000383635,1
9,32,0.00030370394928,-1
9,33,0.00028425323341,-1
9,34,0.00010988874627,-1
9,35,0.00022833300211,1
9,36,0.00026879640986,1
9,37,0.00014773715534,1
9,38,0.00023580317741,1
9,39,0.00036186384218,1
9,40,0.00021635952183,1
9,41,0.00024835042444,-1
9,42,0.00025491371546,-1
10,11,0.054145875019,-1
10,12,0.010682924396,-1
10,13,0.00087278881697,1
10,14,0.00029306422292,1
10,15,0.00081619109697,1
10,16,0.00087027124553,1
10,17,0.00029343065222,1
10,18,0.00026556549222,1
10,19,0.00051500883269,1
10,20,0.00058971761274,1
10,21,0.00026979692498,1
10,22,5.6852522499e-05,-1
10,23,0.000317572837,1
10,24,0.00030469336603,1
10,25,0.00031635089942,1
10,26,0.00035088957045,1
10,27,0.00028604290608,1
10,28,0.00022121911158,1
10,29,0.00028641915493,1
10,30,0.0002011876274,-1
10,31,0.00025922423116,1
10,32,0.0003092907337,1
10,33,0.00028318232535,1
10,34,0.00033850304245,-1
10,35,0.00029150406693,-1
10,36,0.00022051355174,1
10,37,0.00026936218723,1
10,38,0.00031136721019,-1
10,39,0.00020952753393,-1
10,40,0.00016225054295,-1
10,41,0.0002873070921,1
10,42,0.00028110807417,1
11,12,0.056703227886,-1
11,13,0.049083244202,1
11,14,0.043071419354,1
11,15,0.041816826009,1
11,16,0.042635510155,1
11,17,0.042436876269,1
11,18,0.027195272931,1
11,19,0.035417708046,1
11,20,0.0063683091672,1
11,21,0.031630620643,1
11,22,0.011316034508,1
11,23,0.012624994174,1
11,24,0.034330825259,1
11,25,0.0099911528344,-1
11,26,0.027578524512,1
11,27,0.026422623679,1
11,28,0.040060869071,-1
11,29,0.016611513768,1
11,30,0.01652156721,-1
11,31,0.031202498374,-1
11,32,0.018295633615,-1
11,33,0.018294049745,-1
11,34,0.018412525608,-1
11,35,0.018307612571,-1
11,36,0.018296676462,-1
11,37,0.01850792357,-1
11,38,0.018527957715,-1
11,39,0.01881819181,-1
11,40,0.018974878758,-1
11,41,0.018327610861,-1
11,42,0.054532988686,-1
12,13,0.052519859086,-1
12,14,0.034304269733,-1
12,15,0.058806418877,-1
12,16,0.039830643486,-1
12,17,0.067782186919,-1
12,18,0.036242968125,-1
12,19,0.075141663749,-1
12,20,0.016681119064,-1
12,21,0.051074293946,-1
12,22,0.01783852029,-1
12,23,0.028874420042,-1
12,24,0.026712230648,-1
12,25,0.0080257559039,1
12,26,0.053042512222,-1
12,27,0.0046962037745,-1
12,28,0.070647494138,1
12,29,0.023860136931,-1
12,30,0.0076610008973,-1
12,31,0.03383029382,1
12,32,0.040705461721,1
12,33,0.04067063977,1
12,34,0.040707917355,1
12,35,0.04016218293,1
12,36,0.040716919747,1
12,37,0.040696594151,1
12,38,0.040669963043,1
12,39,0.040240358904,1
12,40,0.040175341874,1
12,41,0.040694759266,1
12,42,0.04076862142,1
13,14,0.090371925498,1
13,15,0.046721260607,1
13,16,0.099164551532,1
13,17,0.059793184865,1
13,18,0.048567104944,1
13,19,0.044064678256,1
13,20,0.046403358212,1
13,21,0.039988791865,1
13,22,0.021616894698,1
13,23,0.051573526078,1
13,24,0.079026640509,1
13,25,0.013479174206,1
13,26,0.041765587622,1
13,27,0.060529788989,1
13,28,0.058544169025,-1
13,29,0.034942111588,1
13,30,0.044309361951,-1
13,31,0.081985469941,-1
13,32,0.034392392364,-1
13,33,0.034846168658,-1
13,34,0.034880493903,-1
13,35,0.034353769567,-1
13,36,0.034321568113,-1
13,37,0.034794112089,-1
13,38,0.03431297931,-1
13,39,0.034278247241,-1
13,40,0.034442082611,-1
13,41,0.034240623506,-1
13,42,0.00025498767855,1
14,15,0.071373346664,1
14,16,0.12031629816,1
14,17,0.08474265634,1
14,18,0.058390659707,1
14,19,0.047067249012,1
14,20,0.050251662997,1
14,21,0.055911029372,1
14,22,0.032156017972,1
14,23,0.045888108791,1
14,24,0.081338808817,1
14,25,0.022805277368,1
14,26,0.045251813006,1
14,27,0.07991473168,1
14,28,0.052474904882,-1
14,29,0.049979805174,1
14,30,0.027872257365,-1
14,31,0.078649171715,-1
14,32,0.029867552296,-1
14,33,0.030505908885,-1
14,34,0.029866704715,-1
14,35,0.030473844607,-1
14,36,0.030438672328,-1
14,37,0.029988093401,-1
14,38,0.029863352497,-1
14,39,0.030396371661,-1
14,40,0.030459921553,-1
14,41,0.030413160057,-1
14,42,0.030486400657,-1
15,16,0.079460377547,1
15,17,0.10487622281,1
15,18,0.035397583377,1
15,19,0.055564900081,1
15,20,0.01257249238,1
15,21,0.0758159071,1
15,22,0.0020546814225,1
15,23,0.015618738219,1
15,24,0.044353063855,1
15,25,0.0096702468254,-1
15,26,0.067307934588,1
15,27,0.068582330055,1
15,28,0.077767948233,-1
15,29,0.023849613495,1
15,30,0.003926109348,-1
15,31,0.042445422158,-1
15,32,0.040455362347,-1
15,33,0.040506057126,-1
15,34,0.040515332295,-1
15,35,0.040524901766,-1
15,36,0.040436806285,-1
15,37,0.039903560659,-1
15,38,0.040430641885,-1
15,39,0.03995951817,-1
15,40,0.040023944472,-1
15,41,0.040431961043,-1
15,42,0.00081664114983,1
16,17,0.098270718157,1
16,18,0.046087564342,1
16,19,0.029102850429,1
16,20,0.054151425774,1
16,21,0.069779026597,1
16,22,0.010559479496,1
16,23,0.062984533679,1
16,24,0.098676934529,1
16,25,0.019374532061,1
16,26,0.060585023824,1
16,27,0.083141679467,1
16,28,0.067156554963,-1
16,29,0.03646925199,1
16,30,0.041644565979,-1
16,31,0.096346905031,-1
16,32,0.037810906352,-1
16,33,0.038364837047,-1
16,34,0.038390365206,-1
16,35,0.037888522056,-1
16,36,0.037939232729,-1
16,37,0.037885618509,-1
16,38,0.038337767674,-1
16,39,0.03789633199,-1
16,40,0.03786615555,-1
16,41,0.037684310824,-1
16,42,0.038392022705,-1
17,18,0.0067160442038,1
17,19,0.06232113295,1
17,20,0.013402990813,1
17,21,0.10040528974,1
17,22,0.015834566903,1
17,23,0.021499152125,1
17,24,0.062751668443,1
17,25,0.022858389863,-1
17,26,0.089098606145,1
17,27,0.040339365811,1
17,28,0.096952437135,-1
17,29,0.000514433751,1
17,30,0.010433832796,-1
17,31,0.059417553739,-1
17,32,0.053357618673,-1
17,33,0.053254669092,-1
17,34,0.053378613755,-1
17,35,0.05334140055,-1
17,36,0.053398979471,-1
17,37,0.053320032144,-1
17,38,0.05327384472,-1
17,39,0.053380454419,-1
17,40,0.052782263502,-1
17,41,0.052766184925,-1
17,42,0.00070023519776,1
18,19,0.028397912994,1
18,20,0.07459348348,1
18,21,0.002707500238,-1
18,22,0.01613241323,1
18,23,0.06047507998,1
18,24,0.02957454338,1
18,25,0.065889074263,1
18,26,0.031924096253,-1
18,27,0.063517559947,1
18,28,0.0033637422535,-1
18,29,0.097312892372,1
18,30,0.021211754731,-1
18,31,0.01681963854,-1
18,32,0.01004517556,1
18,33,0.010058282158,1
18,34,0.010129996176,1
18,35,0.0096229377446,1
18,36,0.0095974912159,1
18,37,0.0096149468659,1
18,38,0.0095501525625,1
18,39,0.0096219802918,1
18,40,0.010085563379,1
18,41,0.0096652793071,1
18,42,0.010041255897,1
19,20,0.015567081831,1
19,21,0.055838077696,1
19,22,0.045191278688,1
19,23,0.0129735792,1
19,24,0.019006716502,1
19,25,0.011174756705,-1
19,26,0.045020241796,1
19,27,0.016862183764,1
19,28,0.04808169094,-1
19,29,0.030180742092,1
19,30,0.017362612753,1
19,31,0.02130551636,-1
19,32,0.033027476774,-1
19,33,0.03313730078,-1
19,34,0.033628137485,-1
19,35,0.033062607288,-1
19,36,0.033666027625,-1
19,37,0.033458726576,-1
19,38,0.033315222883,-1
19,39,0.03358364045,-1
19,40,0.033032798865,-1
19,41,0.033586152139,-1
19,42,0.00054492723511,1
20,21,0.0039275919892,1
20,22,0.024363088758,1
20,23,0.095902339907,1
20,24,0.022449802088,1
20,25,0.092644762418,1
20,26,0.019526854398,-1
20,27,0.047061739118,1
20,28,0.013798893338,1
20,29,0.070242387598,1
20,30,0.033795354656,-1
20,31,0.038929675383,-1
20,32,0.0027153033303,1
20,33,0.0021547378832,1
20,34,0.0020993581723,1
20,35,0.0025846000364,1
20,36,0.0021976700211,1
20,37,0.0026675205612,1
20,38,0.0026959596801,1
20,39,0.0026436677381,1
20,40,0.0026985728677,1
20,41,0.0021170334336,1
20,42,0.0024355391521,1
21,22,0.0018562488943,-1
21,23,0.0067712665855,1
21,24,0.086322793281,1
21,25,0.043373708791,-1
21,26,0.069012715978,1
21,27,0.020548521566,1
21,28,0.097390780563,-1
21,29,0.012157019893,-1
21,30,0.013498307863,-1
21,31,0.048490713997,-1
21,32,0.045975569411,-1
21,33,0.045576608301,-1
21,34,0.04611098574,-1
21,35,0.045585802767,-1
21,36,0.045590888087,-1
21,37,0.045698763027,-1
21,38,0.046075815412,-1
21,39,0.0461693346,-1
21,40,0.046092500618,-1
21,41,0.045501979776,-1
21,42,0.00023945607852,1
22,23,0.021214848395,1
22,24,0.010917644607,-1
22,25,0.0023731189757,-1
22,26,0.029495355111,1
22,27,0.0053364968946,-1
22,28,0.0054274481438,1
22,29,0.014305559686,1
22,30,0.0039592253882,1
22,31,0.0063172635208,1
22,32,0.0016089117832,-1
22,33,0.001212066711,-1
22,34,0.0011692389517,-1
22,35,0.0015903413712,-1
22,36,0.0016325729168,-1
22,37,0.0017001726272,-1
22,38,0.0012115687692,-1
22,39,0.0012752614173,-1
22,40,0.0017673880224,-1
22,41,0.001627066303,-1
22,42,0.0016844111913,-1
23,24,0.043561819187,1
23,25,0.074654531497,1
23,26,0.0069581311436,-1
23,27,0.034948347889,1
23,28,0.006979445773,-1
23,29,0.055972497576,1
23,30,0.018199789998,-1
23,31,0.031378699859,-1
23,32,0.0041094104163,-1
23,33,0.0041576117989,-1
23,34,0.0035526422039,-1
23,35,0.003989743567,-1
23,36,0.0036720398204,-1
23,37,0.0035327265427,-1
23,38,0.0040812463451,-1
23,39,0.0041626638955,-1
23,40,0.0039260796483,-1
23,41,0.0035298135114,-1
23,42,0.00014490129905,-1
24,25,0.019036327422,-1
24,26,0.041723737935,1
24,27,0.059526760973,1
24,28,0.068313323593,-1
24,29,0.02305294108,1
24,30,0.042143175748,-1
24,31,0.088440859737,-1
24,32,0.033329514895,-1
24,33,0.033361711191,-1
24,34,0.032777800622,-1
24,35,0.032800203383,-1
24,36,0.033251181642,-1
24,37,0.033381712183,-1
24,38,0.032744810955,-1
24,39,0.032789928747,-1
24,40,0.033365238864,-1
24,41,0.03267063903,-1
24,42,0.033284099528,-1
25,26,0.05034857921,-1
25,27,0.034379725102,1
25,28,0.044955250147,1
25,29,0.061677567657,1
25,30,0.010860209711,-1
25,31,0.007698251384,-1
25,32,0.018672139541,1
25,33,0.018147282254,1
25,34,0.018740867452,1
25,35,0.01872180835,1
25,36,0.018230895111,1
25,37,0.01871647868,1
25,38,0.018086622264,1
25,39,0.018111936364,1
25,40,0.018597281397,1
25,41,0.018599514045,1
25,42,0.00023969422466,1
26,27,0.020705907041,1
26,28,0.071007599634,-1
26,29,0.025280378671,-1
26,30,0.025937947998,1
26,31,0.051831223552,-1
26,32,0.054766229859,-1
26,33,0.05513762914,-1
26,34,0.055023584152,-1
26,35,0.055165877424,-1
26,36,0.055164198281,-1
26,37,0.054668547386,-1
26,38,0.055105898038,-1
26,39,0.054700973991,-1
26,40,0.055054135733,-1
26,41,0.055117795738,-1
26,42,0.054577327059,-1
27,28,0.024001489274,-1
27,29,0.067098248716,1
27,30,0.023238403615,-1
27,31,0.072721572514,-1
27,32,0.018577629898,-1
27,33,0.017926695094,-1
27,34,0.01795263455,-1
27,35,0.018326805606,-1
27,36,0.018472861858,-1
27,37,0.018423931049,-1
27,38,0.017938238095,-1
27,39,0.018394522412,-1
27,40,0.018565367498,-1
27,41,0.017910397821,-1
27,42,0.00023388741752,1
28,29,0.0065864494584,1
28,30,0.026848102107,1
28,31,0.057993091879,1
28,32,0.051593303932,1
28,33,0.052088362669,1
28,34,0.052193310015,1
28,35,0.051653867066,1
28,36,0.051611701176,1
28,37,0.051552839701,1
28,38,0.051587268288,1
28,39,0.051758653977,1
28,40,0.05157647439,1
28,41,0.051916608062,1
28,42,0.052172401543,1
29,30,0.004496423381,-1
29,31,0.020422102164,-1
29,32,0.0061917046582,1
29,33,0.0066378182381,1
29,34,0.0060439106519,1
29,35,0.006571143222,1
29,36,0.0064524037963,1
29,37,0.006623885585,1
29,38,0.0066175500951,1
29,39,0.0066514523126,1
29,40,0.0065783134275,1
29,41,0.006062392183,1
29,42,0.00026657304493,1
30,31,0.051622634931,1
30,32,0.0020577515586,1
30,33,0.0020825511939,1
30,34,0.0025230022759,1
30,35,0.0025958046321,1
30,36,0.0020672373592,1
30,37,0.0021707051779,1
30,38,0.0025437744758,1
30,39,0.0021969952718,1
30,40,0.0020482362202,1
30,41,0.0025585187397,1
30,42,0.0024746003512,1
31,32,0.042993832659,1
31,33,0.043130149037,1
31,34,0.042559021554,1
31,35,0.042548582203,1
31,36,0.043034482603,1
31,37,0.04290361157,1
31,38,0.043131850893,1
31,39,0.043016816594,1
31,40,0.043122348015,1
31,41,0.04293273776,1
31,42,0.00024903915801,-1
32,33,0.012335751034,1
32,34,0.012343789376,1
32,35,0.011849137009,1
32,36,0.012399386153,1
32,37,0.012358633201,1
32,38,0.012357653027,1
32,39,0.012406651052,1
32,40,0.011880510823,1
32,41,0.012295303928,1
32,42,0.011818633256,1
33,34,0.016783860115,1
33,35,0.016406921723,1
33,36,0.016920130503,1
33,37,0.016489621793,1
33,38,0.016478752339,1
33,39,0.017022925757,1
33,40,0.016890359115,1
33,41,0.016433962343,1
33,42,0.00023001306595,-1
34,35,0.036855961533,1
34,36,0.036366534472,1
34,37,0.036380535352,1
34,38,0.036826697772,1
34,39,0.036402016702,1
34,40,0.036286240891,1
34,41,0.036414907087,1
34,42,0.036900222618,1
35,36,0.090951560593,1
35,37,0.09144856125,1
35,38,0.09103804262,1
35,39,0.091503629014,1
35,40,0.091451438054,1
35,41,0.091535633458,1
35,42,0.00023810081424,-1
36,37,0.089519675121,1
36,38,0.090157228617,1
36,39,0.090126155873,1
36,40,0.089511117437,1
36,41,0.089524433636,1
36,42,0.089503026354,1
37,38,0.036723418692,-1
37,39,0.036760157531,-1
37,40,0.036200685776,-1
37,41,0.036634987782,-1
37,42,0.00030053008486,1
38,39,0.0062030980973,1
38,40,0.0067984748608,1
38,41,0.0066109003901,1
38,42,0.0066956904862,1
39,40,0.029532499253,-1
39,41,0.029497508594,-1
39,42,0.00030216059256,-1
40,41,0.0003228832373,-1
40,42,0.00027375479481,-1
41,42,0.00027195820771,1
